trip_date,payment_type,company,total_trips,total_revenue,total_tips,total_fare
2025-12-17,Unknown,Chicago City Taxi Association,4,94.25,0.00,94.25
2025-12-17,Unknown,Choice Taxi Association Inc,13,375.75,0.00,368.75
2025-12-17,Unknown,Taxicab Insurance Agency  LLC,2,24.50,0.00,24.50
2025-12-17,Unknown,Transit Administrative Center Inc,468,11273.15,1.90,11234.75
2025-12-17,Unknown,U Taxicab,2,53.75,0.00,53.75
2025-12-18,Cash,5 Star Taxi,209,3423.70,0.00,3193.75
2025-12-18,Cash,5167 - 71969 5167 Taxi Inc,5,110.00,0.00,97.50
2025-12-18,Cash,Blue Ribbon Taxi Association,158,2348.50,0.00,2090.50
2025-12-18,Cash,Chicago City Taxi Association,78,749.00,0.00,700.50
2025-12-18,Cash,Chicago Independents,275,4531.31,0.00,4043.01
2025-12-18,Cash,Chicago Taxicab,8,157.50,0.00,148.00
2025-12-18,Cash,Choice Taxi Association Inc,123,1141.77,0.00,1056.77
2025-12-18,Cash,City Service,351,5233.74,0.00,4684.81
2025-12-18,Cash,Flash Cab,1413,38123.75,0.00,37604.50
2025-12-18,Cash,Globe Taxi,107,1559.75,0.00,1440.75
2025-12-18,Cash,Koam Taxi Association,6,27.25,0.00,27.25
2025-12-18,Cash,Medallion Leasin,102,1439.76,0.00,1372.76
2025-12-18,Cash,Patriot Taxi Dba Peace Taxi Associat,1,6.50,0.00,6.50
2025-12-18,Cash,Setare Inc,4,31.00,0.00,26.50
2025-12-18,Cash,Star North Taxi Management Llc,3,37.75,0.00,37.25
2025-12-18,Cash,Sun Taxi,383,5038.12,0.00,4681.00
2025-12-18,Cash,Tac - American United Dispatch,9,2623.00,0.00,2623.00
2025-12-18,Cash,Tac - Blue Diamond Dispatch,6,52.25,0.00,52.25
2025-12-18,Cash,Tac - Checker Cab Dispatch,34,336.25,0.00,331.25
2025-12-18,Cash,Tac - Yellow Cab Association,257,5887.61,0.00,5864.11
2025-12-18,Cash,Tac - Yellow Non Color,8,148.25,0.00,148.25
2025-12-18,Cash,Taxicab Insurance Agency  LLC,99,1508.21,0.00,1366.46
2025-12-18,Cash,Taxicab Insurance Agency Llc,525,7532.00,0.00,6785.51
2025-12-18,Cash,Top Cab,24,276.00,0.00,262.00
2025-12-18,Cash,Transit Administrative Center Inc,919,12065.95,0.00,11336.20
2025-12-18,Cash,U Taxicab,6,40.00,0.00,40.00
2025-12-18,Cash,Wolley Taxi,28,445.75,0.00,419.75
2025-12-18,Credit Card,2733 - 74600 Benny Jona,4,184.50,37.00,130.50
2025-12-18,Credit Card,312 Medallion Management Corp,8,275.91,46.41,200.50
2025-12-18,Credit Card,4053 - 40193 Adwar H. Nikola,1,46.86,6.11,36.75
2025-12-18,Credit Card,4623 - 27290 Jay Kim,1,59.80,12.05,42.75
2025-12-18,Credit Card,5 Star Taxi,301,12005.00,1916.65,8801.00
2025-12-18,Credit Card,Blue Ribbon Taxi Association,194,5216.69,863.69,3704.00
2025-12-18,Credit Card,Chicago City Taxi Association,88,2073.93,397.43,1321.50
2025-12-18,Credit Card,Chicago Independents,439,14424.03,2495.40,10359.58
2025-12-18,Credit Card,Chicago Taxicab,15,550.51,84.51,398.00
2025-12-18,Credit Card,Choice Taxi Association Inc,211,5399.96,904.95,4043.89
2025-12-18,Credit Card,City Service,614,18083.57,3098.07,12756.50
2025-12-18,Credit Card,Flash Cab,624,16494.03,2695.93,12200.12
2025-12-18,Credit Card,Globe Taxi,223,7678.76,1254.08,5357.88
2025-12-18,Credit Card,Koam Taxi Association,7,307.74,40.49,189.75
2025-12-18,Credit Card,Medallion Leasin,129,4254.43,625.78,3003.50
2025-12-18,Credit Card,Patriot Taxi Dba Peace Taxi Associat,4,76.26,16.51,53.75
2025-12-18,Credit Card,Setare Inc,11,383.85,91.35,231.50
2025-12-18,Credit Card,Star North Taxi Management Llc,5,272.50,42.00,214.50
2025-12-18,Credit Card,Sun Taxi,759,24118.85,4213.24,16825.00
2025-12-18,Credit Card,Tac - Yellow Cab Association,2,23.25,4.00,14.75
2025-12-18,Credit Card,Taxicab Insurance Agency  LLC,94,2550.41,447.66,1830.25
2025-12-18,Credit Card,Taxicab Insurance Agency Llc,988,32502.88,5330.88,22865.04
2025-12-18,Credit Card,Top Cab,21,342.66,66.91,242.25
2025-12-18,Credit Card,Transit Administrative Center Inc,1517,39519.79,5992.85,30174.37
2025-12-18,Credit Card,U Taxicab,11,229.90,35.40,183.00
2025-12-18,Credit Card,Wolley Taxi,47,1392.96,221.71,991.25
2025-12-18,Dispute,Chicago City Taxi Association,1,25.75,0.00,21.75
2025-12-18,Dispute,Choice Taxi Association Inc,1,46.00,0.00,26.50
2025-12-18,Dispute,Taxicab Insurance Agency  LLC,1,0.00,0.00,0.00
2025-12-18,Dispute,Transit Administrative Center Inc,14,378.35,0.00,328.85
2025-12-18,Mobile,5 Star Taxi,539,8629.46,811.78,7391.38
2025-12-18,Mobile,Blue Ribbon Taxi Association,469,7075.00,533.69,6272.81
2025-12-18,Mobile,Chicago Independents,889,14076.27,1165.35,12264.42
2025-12-18,Mobile,Chicago Taxicab,3,84.17,12.00,66.67
2025-12-18,Mobile,Choice Taxi Association Inc,141,2304.33,174.12,2047.71
2025-12-18,Mobile,City Service,1173,19153.89,1601.17,16721.17
2025-12-18,Mobile,Flash Cab,1347,20141.75,1696.22,17619.53
2025-12-18,Mobile,Globe Taxi,361,5422.71,389.64,4759.98
2025-12-18,Mobile,Koam Taxi Association,11,218.19,16.68,196.01
2025-12-18,Mobile,Medallion Leasin,265,3823.56,291.58,3348.98
2025-12-18,Mobile,Star North Taxi Management Llc,3,170.57,19.32,137.75
2025-12-18,Mobile,Sun Taxi,1282,20310.78,1771.41,17679.85
2025-12-18,Mobile,Tac - American United Dispatch,20,383.14,67.87,305.27
2025-12-18,Mobile,Tac - Blue Diamond Dispatch,15,264.43,37.48,219.45
2025-12-18,Mobile,Tac - Checker Cab Dispatch,64,1028.26,190.82,805.44
2025-12-18,Mobile,Tac - Yellow Cab Association,489,8062.90,1367.16,6451.24
2025-12-18,Mobile,Tac - Yellow Non Color,12,200.53,26.54,167.99
2025-12-18,Mobile,Taxicab Insurance Agency Llc,1589,25279.66,2159.44,22060.12
2025-12-18,Mobile,Top Cab,21,371.37,43.02,316.85
2025-12-18,Mobile,Wolley Taxi,85,1227.61,109.93,1068.68
2025-12-18,No Charge,Chicago City Taxi Association,1,47.25,0.00,43.25
2025-12-18,No Charge,Transit Administrative Center Inc,53,829.00,0.00,740.00
2025-12-18,Prcard,5 Star Taxi,131,3237.27,10.77,3213.00
2025-12-18,Prcard,Blue Ribbon Taxi Association,77,2272.40,29.40,2242.00
2025-12-18,Prcard,Chicago Independents,45,865.50,0.00,860.50
2025-12-18,Prcard,Chicago Taxicab,1,8.00,2.00,5.50
2025-12-18,Prcard,Choice Taxi Association Inc,6,111.50,0.00,111.50
2025-12-18,Prcard,City Service,88,2410.19,20.94,2386.25
2025-12-18,Prcard,Flash Cab,894,20845.93,98.43,20706.50
2025-12-18,Prcard,Globe Taxi,23,589.50,2.00,582.50
2025-12-18,Prcard,Koam Taxi Association,3,41.75,2.00,39.75
2025-12-18,Prcard,Medallion Leasin,11,196.25,2.00,194.25
2025-12-18,Prcard,Sun Taxi,83,1398.64,6.14,1372.00
2025-12-18,Prcard,Tac - Yellow Cab Association,1,28.50,0.00,28.50
2025-12-18,Prcard,Taxicab Insurance Agency Llc,123,2073.13,13.88,2049.25
2025-12-18,Prcard,Wolley Taxi,2,13.75,0.00,13.75
2025-12-18,Unknown,Chicago City Taxi Association,2,56.00,0.00,55.00
2025-12-18,Unknown,Choice Taxi Association Inc,17,467.50,0.00,457.50
2025-12-18,Unknown,Transit Administrative Center Inc,402,10210.15,4.40,10143.25
2025-12-19,Cash,2733 - 74600 Benny Jona,4,18.00,0.00,18.00
2025-12-19,Cash,312 Medallion Management Corp,9,107.00,0.00,102.00
2025-12-19,Cash,5 Star Taxi,184,3148.80,0.00,2866.25
2025-12-19,Cash,5167 - 71969 5167 Taxi Inc,2,87.50,0.00,79.50
2025-12-19,Cash,Blue Ribbon Taxi Association,164,2096.00,0.00,1937.00
2025-12-19,Cash,Chicago City Taxi Association,73,810.75,0.00,771.75
2025-12-19,Cash,Chicago Independents,258,4054.55,0.00,3625.01
2025-12-19,Cash,Chicago Taxicab,10,196.25,0.00,172.75
2025-12-19,Cash,Choice Taxi Association Inc,97,913.25,0.00,849.50
2025-12-19,Cash,City Service,387,5392.51,0.00,4833.76
2025-12-19,Cash,Flash Cab,1272,33000.40,10.00,32591.99
2025-12-19,Cash,Globe Taxi,124,1998.00,0.00,1784.25
2025-12-19,Cash,Koam Taxi Association,2,45.50,0.00,43.00
2025-12-19,Cash,Medallion Leasin,110,1171.01,0.00,1038.51
2025-12-19,Cash,Patriot Taxi Dba Peace Taxi Associat,6,92.00,0.00,83.50
2025-12-19,Cash,Setare Inc,11,148.50,0.00,123.50
2025-12-19,Cash,Star North Taxi Management Llc,3,51.00,0.00,46.00
2025-12-19,Cash,Sun Taxi,387,5921.71,0.00,5186.75
2025-12-19,Cash,Tac - American United Dispatch,15,2940.50,0.00,2935.00
2025-12-19,Cash,Tac - Blue Diamond Dispatch,8,59.00,0.00,59.00
2025-12-19,Cash,Tac - Checker Cab Dispatch,22,250.00,0.00,250.00
2025-12-19,Cash,Tac - Yellow Cab Association,240,4287.94,0.00,4283.94
2025-12-19,Cash,Tac - Yellow Non Color,12,163.00,0.00,163.00
2025-12-19,Cash,Taxicab Insurance Agency  LLC,103,1430.20,0.00,1301.45
2025-12-19,Cash,Taxicab Insurance Agency Llc,541,8054.36,0.00,7087.27
2025-12-19,Cash,Top Cab,28,239.25,0.00,234.25
2025-12-19,Cash,Transit Administrative Center Inc,874,13307.36,0.00,12280.26
2025-12-19,Cash,U Taxicab,7,55.00,0.00,51.00
2025-12-19,Cash,Wolley Taxi,27,457.75,0.00,430.75
2025-12-19,Credit Card,2733 - 74600 Benny Jona,2,134.00,32.50,92.50
2025-12-19,Credit Card,312 Medallion Management Corp,18,473.30,98.55,320.75
2025-12-19,Credit Card,4623 - 27290 Jay Kim,2,90.50,15.00,67.50
2025-12-19,Credit Card,5 Star Taxi,285,11138.73,1826.48,8079.30
2025-12-19,Credit Card,5167 - 71969 5167 Taxi Inc,1,7.25,2.00,5.25
2025-12-19,Credit Card,Blue Ribbon Taxi Association,168,4050.89,699.89,2924.75
2025-12-19,Credit Card,Chicago City Taxi Association,70,1844.13,334.63,1192.00
2025-12-19,Credit Card,Chicago Independents,419,14934.93,2558.91,10575.77
2025-12-19,Credit Card,Chicago Taxicab,10,362.03,51.28,273.75
2025-12-19,Credit Card,Choice Taxi Association Inc,200,6009.31,924.14,4312.52
2025-12-19,Credit Card,City Service,524,16646.86,2823.49,11732.75
2025-12-19,Credit Card,Flash Cab,553,15307.74,2490.35,11267.26
2025-12-19,Credit Card,Globe Taxi,180,5737.34,871.19,4119.75
2025-12-19,Credit Card,Koam Taxi Association,5,226.24,36.99,163.25
2025-12-19,Credit Card,Medallion Leasin,139,4067.47,629.42,2834.26
2025-12-19,Credit Card,Setare Inc,9,179.35,25.85,142.50
2025-12-19,Credit Card,Star North Taxi Management Llc,8,222.75,33.00,174.25
2025-12-19,Credit Card,Sun Taxi,587,19811.28,3413.73,13876.20
2025-12-19,Credit Card,Tac - American United Dispatch,2,30.10,5.10,22.00
2025-12-19,Credit Card,Tac - Yellow Cab Association,2,42.25,2.00,32.25
2025-12-19,Credit Card,Taxicab Insurance Agency  LLC,118,2815.13,518.18,2111.95
2025-12-19,Credit Card,Taxicab Insurance Agency Llc,840,28394.05,4763.64,19970.43
2025-12-19,Credit Card,Top Cab,11,233.94,27.44,186.50
2025-12-19,Credit Card,Transit Administrative Center Inc,1397,35215.48,5032.31,27502.60
2025-12-19,Credit Card,U Taxicab,13,297.30,61.30,185.00
2025-12-19,Credit Card,Wolley Taxi,40,1165.09,184.84,829.75
2025-12-19,Dispute,Transit Administrative Center Inc,15,219.28,0.00,215.28
2025-12-19,Mobile,5 Star Taxi,597,9814.09,764.66,8608.93
2025-12-19,Mobile,Blue Ribbon Taxi Association,496,7135.88,523.77,6321.36
2025-12-19,Mobile,Chicago Independents,999,15352.94,988.29,13759.25
2025-12-19,Mobile,Chicago Taxicab,3,40.49,0.00,38.99
2025-12-19,Mobile,Choice Taxi Association Inc,161,2727.08,146.07,2494.51
2025-12-19,Mobile,City Service,1338,21248.96,1567.24,18846.17
2025-12-19,Mobile,Flash Cab,1438,22817.98,1629.84,20296.64
2025-12-19,Mobile,Globe Taxi,372,6091.12,454.93,5358.79
2025-12-19,Mobile,Koam Taxi Association,15,266.28,12.21,246.57
2025-12-19,Mobile,Medallion Leasin,325,5123.65,431.73,4439.92
2025-12-19,Mobile,Patriot Taxi Dba Peace Taxi Associat,6,74.91,7.80,64.11
2025-12-19,Mobile,Star North Taxi Management Llc,11,164.49,25.62,133.37
2025-12-19,Mobile,Sun Taxi,1355,21029.11,1507.08,18688.03
2025-12-19,Mobile,Tac - American United Dispatch,22,366.88,85.89,267.99
2025-12-19,Mobile,Tac - Blue Diamond Dispatch,23,323.35,58.19,253.66
2025-12-19,Mobile,Tac - Checker Cab Dispatch,75,1239.49,220.83,981.16
2025-12-19,Mobile,Tac - Yellow Cab Association,574,9338.10,1482.63,7568.47
2025-12-19,Mobile,Tac - Yellow Non Color,7,158.29,32.62,122.17
2025-12-19,Mobile,Taxicab Insurance Agency Llc,1725,27976.56,2201.87,24544.94
2025-12-19,Mobile,Top Cab,44,870.42,82.86,750.06
2025-12-19,Mobile,Wolley Taxi,110,1539.54,138.82,1332.72
2025-12-19,No Charge,Transit Administrative Center Inc,69,816.25,0.00,795.25
2025-12-19,Prcard,5 Star Taxi,144,3903.14,13.64,3883.00
2025-12-19,Prcard,Blue Ribbon Taxi Association,63,1711.50,6.50,1705.00
2025-12-19,Prcard,Chicago Independents,55,873.00,6.00,861.50
2025-12-19,Prcard,Choice Taxi Association Inc,6,140.25,0.00,140.25
2025-12-19,Prcard,City Service,104,2771.25,0.00,2762.25
2025-12-19,Prcard,Flash Cab,916,21282.16,113.15,21096.00
2025-12-19,Prcard,Globe Taxi,25,590.57,4.32,586.25
2025-12-19,Prcard,Koam Taxi Association,1,16.50,0.00,16.50
2025-12-19,Prcard,Medallion Leasin,2,23.50,0.00,23.50
2025-12-19,Prcard,Sun Taxi,57,1101.89,0.14,1067.75
2025-12-19,Prcard,Taxicab Insurance Agency Llc,111,2168.19,15.69,2146.00
2025-12-19,Prcard,Wolley Taxi,3,35.25,0.00,35.25
2025-12-19,Unknown,5167 - 71969 5167 Taxi Inc,1,15.25,0.00,15.25
2025-12-19,Unknown,Chicago City Taxi Association,5,106.50,0.00,106.50
2025-12-19,Unknown,Choice Taxi Association Inc,8,196.00,0.00,192.00
2025-12-19,Unknown,Taxicab Insurance Agency  LLC,1,4.50,0.00,4.50
2025-12-19,Unknown,Transit Administrative Center Inc,403,9633.00,0.00,9549.50
2025-12-19,Unknown,U Taxicab,2,14.00,0.00,14.00
2025-12-20,Cash,2733 - 74600 Benny Jona,2,49.25,0.00,44.25
2025-12-20,Cash,312 Medallion Management Corp,5,77.50,0.00,76.50
2025-12-20,Cash,4053 - 40193 Adwar H. Nikola,1,24.00,0.00,19.00
2025-12-20,Cash,5 Star Taxi,163,3209.80,0.00,2996.50
2025-12-20,Cash,5167 - 71969 5167 Taxi Inc,3,87.75,0.00,78.25
2025-12-20,Cash,Blue Ribbon Taxi Association,113,1902.50,0.00,1781.25
2025-12-20,Cash,Chicago City Taxi Association,44,824.00,0.00,712.50
2025-12-20,Cash,Chicago Independents,171,2746.91,0.00,2450.26
2025-12-20,Cash,Chicago Taxicab,3,121.00,0.00,93.50
2025-12-20,Cash,Choice Taxi Association Inc,58,804.00,0.00,684.00
2025-12-20,Cash,City Service,202,3650.27,0.00,3339.75
2025-12-20,Cash,Flash Cab,762,20025.89,0.00,19428.57
2025-12-20,Cash,Globe Taxi,97,1593.30,0.00,1437.75
2025-12-20,Cash,Medallion Leasin,83,1226.01,0.00,1002.51
2025-12-20,Cash,Patriot Taxi Dba Peace Taxi Associat,2,17.00,0.00,17.00
2025-12-20,Cash,Setare Inc,3,58.25,0.00,53.25
2025-12-20,Cash,Star North Taxi Management Llc,1,10.50,0.00,7.50
2025-12-20,Cash,Sun Taxi,274,4340.85,0.00,3870.05
2025-12-20,Cash,Tac - American United Dispatch,15,6917.75,0.00,6915.25
2025-12-20,Cash,Tac - Blue Diamond Dispatch,7,48.75,0.00,48.75
2025-12-20,Cash,Tac - Checker Cab Dispatch,16,192.25,0.00,187.25
2025-12-20,Cash,Tac - Yellow Cab Association,180,5710.19,0.00,5707.69
2025-12-20,Cash,Tac - Yellow Non Color,2,14.00,0.00,14.00
2025-12-20,Cash,Taxicab Insurance Agency  LLC,48,1126.75,0.00,1047.25
2025-12-20,Cash,Taxicab Insurance Agency Llc,324,5786.99,0.00,5211.63
2025-12-20,Cash,Top Cab,8,103.50,0.00,88.50
2025-12-20,Cash,Transit Administrative Center Inc,629,10564.15,0.00,9462.65
2025-12-20,Cash,U Taxicab,2,123.50,0.00,114.00
2025-12-20,Cash,Wolley Taxi,20,466.12,0.00,389.50
2025-12-20,Credit Card,2733 - 74600 Benny Jona,2,74.00,9.00,60.00
2025-12-20,Credit Card,312 Medallion Management Corp,11,254.98,50.73,192.75
2025-12-20,Credit Card,4623 - 27290 Jay Kim,2,110.05,23.05,78.00
2025-12-20,Credit Card,5 Star Taxi,225,8983.39,1309.00,6848.25
2025-12-20,Credit Card,Blue Ribbon Taxi Association,127,3672.71,596.81,2436.50
2025-12-20,Credit Card,Chicago City Taxi Association,45,1198.52,205.27,847.25
2025-12-20,Credit Card,Chicago Independents,283,10783.68,1596.74,7782.49
2025-12-20,Credit Card,Chicago Taxicab,16,488.07,56.07,359.50
2025-12-20,Credit Card,Choice Taxi Association Inc,85,2948.61,528.36,2011.00
2025-12-20,Credit Card,City Service,340,12863.16,2033.91,9220.00
2025-12-20,Credit Card,Flash Cab,475,15550.95,2195.45,12062.50
2025-12-20,Credit Card,Globe Taxi,131,4145.05,618.88,2955.55
2025-12-20,Credit Card,Koam Taxi Association,2,125.05,18.55,96.50
2025-12-20,Credit Card,Medallion Leasin,125,4643.33,629.57,3207.13
2025-12-20,Credit Card,Patriot Taxi Dba Peace Taxi Associat,6,99.95,20.95,68.00
2025-12-20,Credit Card,Setare Inc,11,468.15,73.15,289.50
2025-12-20,Credit Card,Star North Taxi Management Llc,7,238.40,36.40,148.50
2025-12-20,Credit Card,Sun Taxi,475,16271.56,2710.37,11714.84
2025-12-20,Credit Card,Tac - American United Dispatch,2,53.60,8.10,42.50
2025-12-20,Credit Card,Taxicab Insurance Agency  LLC,52,1098.44,198.69,762.25
2025-12-20,Credit Card,Taxicab Insurance Agency Llc,565,21870.74,3233.12,15886.75
2025-12-20,Credit Card,Top Cab,10,246.26,46.76,176.50
2025-12-20,Credit Card,Transit Administrative Center Inc,1024,27035.18,3838.06,21061.37
2025-12-20,Credit Card,U Taxicab,5,95.25,14.25,30.50
2025-12-20,Credit Card,Wolley Taxi,27,936.08,141.83,647.75
2025-12-20,Dispute,Chicago City Taxi Association,1,3.50,0.00,3.50
2025-12-20,Dispute,Transit Administrative Center Inc,3,108.00,0.00,108.00
2025-12-20,Mobile,5 Star Taxi,451,7640.05,645.86,6633.69
2025-12-20,Mobile,Blue Ribbon Taxi Association,337,5365.44,405.29,4761.65
2025-12-20,Mobile,Chicago Independents,556,8923.26,709.56,7881.70
2025-12-20,Mobile,Chicago Taxicab,13,189.32,16.87,159.45
2025-12-20,Mobile,Choice Taxi Association Inc,94,1447.83,68.88,1329.45
2025-12-20,Mobile,City Service,919,14883.15,1090.52,13210.13
2025-12-20,Mobile,Flash Cab,1081,17174.20,1336.81,15181.89
2025-12-20,Mobile,Globe Taxi,229,3710.71,323.01,3248.70
2025-12-20,Mobile,Koam Taxi Association,2,26.31,3.00,22.31
2025-12-20,Mobile,Medallion Leasin,239,3962.24,332.59,3460.15
2025-12-20,Mobile,Setare Inc,1,7.80,1.30,6.00
2025-12-20,Mobile,Star North Taxi Management Llc,5,67.65,11.72,53.43
2025-12-20,Mobile,Sun Taxi,956,15318.36,1245.60,13393.76
2025-12-20,Mobile,Tac - American United Dispatch,18,443.43,72.59,361.84
2025-12-20,Mobile,Tac - Blue Diamond Dispatch,10,205.37,35.74,164.63
2025-12-20,Mobile,Tac - Checker Cab Dispatch,55,867.57,149.21,690.86
2025-12-20,Mobile,Tac - Yellow Cab Association,294,5323.77,933.31,4243.46
2025-12-20,Mobile,Taxicab Insurance Agency Llc,954,16196.70,1381.16,14110.79
2025-12-20,Mobile,Top Cab,23,310.43,20.22,277.71
2025-12-20,Mobile,Wolley Taxi,46,594.60,57.05,509.55
2025-12-20,No Charge,Transit Administrative Center Inc,48,694.75,0.00,636.25
2025-12-20,Prcard,5 Star Taxi,89,2517.39,0.14,2501.25
2025-12-20,Prcard,Blue Ribbon Taxi Association,57,1496.25,0.00,1495.25
2025-12-20,Prcard,Chicago Independents,44,996.32,3.07,993.25
2025-12-20,Prcard,Choice Taxi Association Inc,2,40.25,0.00,40.25
2025-12-20,Prcard,City Service,66,1819.31,7.06,1805.75
2025-12-20,Prcard,Flash Cab,699,16341.90,53.15,16197.25
2025-12-20,Prcard,Globe Taxi,19,491.00,0.00,490.00
2025-12-20,Prcard,Koam Taxi Association,3,45.00,0.00,45.00
2025-12-20,Prcard,Medallion Leasin,5,96.75,0.00,96.75
2025-12-20,Prcard,Sun Taxi,41,755.43,4.68,745.25
2025-12-20,Prcard,Taxicab Insurance Agency Llc,84,1489.00,0.00,1489.00
2025-12-20,Prcard,Wolley Taxi,6,126.75,0.00,126.75
2025-12-20,Unknown,5167 - 71969 5167 Taxi Inc,1,14.25,0.00,14.25
2025-12-20,Unknown,Chicago Independents,1,14.50,0.00,14.50
2025-12-20,Unknown,Choice Taxi Association Inc,7,185.25,0.00,178.75
2025-12-20,Unknown,Taxicab Insurance Agency  LLC,2,31.50,0.00,29.00
2025-12-20,Unknown,Transit Administrative Center Inc,322,8310.50,0.00,8202.50
2025-12-21,Cash,312 Medallion Management Corp,1,34.75,0.00,34.75
2025-12-21,Cash,5 Star Taxi,102,2123.75,0.00,1949.75
2025-12-21,Cash,5167 - 71969 5167 Taxi Inc,2,45.75,0.00,40.75
2025-12-21,Cash,Blue Ribbon Taxi Association,82,1726.00,0.00,1521.25
2025-12-21,Cash,Chicago City Taxi Association,48,539.25,0.00,501.75
2025-12-21,Cash,Chicago Independents,105,2006.25,0.00,1735.35
2025-12-21,Cash,Chicago Taxicab,9,67.50,0.00,55.50
2025-12-21,Cash,Choice Taxi Association Inc,51,853.50,0.00,782.25
2025-12-21,Cash,City Service,173,2865.76,0.00,2532.26
2025-12-21,Cash,Flash Cab,743,22025.19,0.00,21621.84
2025-12-21,Cash,Globe Taxi,76,1170.25,0.00,1070.75
2025-12-21,Cash,Koam Taxi Association,5,86.00,0.00,77.00
2025-12-21,Cash,Medallion Leasin,56,784.75,0.00,695.25
2025-12-21,Cash,Patriot Taxi Dba Peace Taxi Associat,2,120.50,0.00,112.50
2025-12-21,Cash,Setare Inc,1,93.25,0.00,58.25
2025-12-21,Cash,Star North Taxi Management Llc,1,41.25,0.00,34.25
2025-12-21,Cash,Sun Taxi,236,4518.25,0.00,3934.75
2025-12-21,Cash,Tac - American United Dispatch,9,1319.00,0.00,1319.00
2025-12-21,Cash,Tac - Blue Diamond Dispatch,5,77.75,0.00,77.75
2025-12-21,Cash,Tac - Checker Cab Dispatch,10,117.75,0.00,115.25
2025-12-21,Cash,Tac - Yellow Cab Association,176,2541.35,0.00,2528.35
2025-12-21,Cash,Tac - Yellow Non Color,2,17.00,0.00,17.00
2025-12-21,Cash,Taxicab Insurance Agency  LLC,38,897.00,0.00,852.00
2025-12-21,Cash,Taxicab Insurance Agency Llc,256,5495.50,0.00,4757.00
2025-12-21,Cash,Top Cab,11,146.15,0.00,96.75
2025-12-21,Cash,Transit Administrative Center Inc,514,8824.05,0.00,7927.30
2025-12-21,Cash,Wolley Taxi,17,359.15,0.00,302.25
2025-12-21,Credit Card,2733 - 74600 Benny Jona,1,54.50,12.00,37.50
2025-12-21,Credit Card,312 Medallion Management Corp,2,85.60,16.35,60.25
2025-12-21,Credit Card,4053 - 40193 Adwar H. Nikola,1,43.30,7.30,31.00
2025-12-21,Credit Card,4623 - 27290 Jay Kim,2,110.65,18.90,83.75
2025-12-21,Credit Card,5 Star Taxi,132,5786.53,793.28,4265.00
2025-12-21,Credit Card,5167 - 71969 5167 Taxi Inc,3,59.25,5.25,51.00
2025-12-21,Credit Card,Blue Ribbon Taxi Association,100,3235.19,538.19,2140.50
2025-12-21,Credit Card,Chicago City Taxi Association,39,948.08,182.20,624.00
2025-12-21,Credit Card,Chicago Independents,185,8247.70,1275.00,5727.98
2025-12-21,Credit Card,Chicago Taxicab,9,274.62,47.87,197.25
2025-12-21,Credit Card,Choice Taxi Association Inc,73,2473.67,357.67,1781.00
2025-12-21,Credit Card,City Service,263,10454.36,1656.21,7373.75
2025-12-21,Credit Card,Flash Cab,379,11499.22,1856.90,8597.75
2025-12-21,Credit Card,Globe Taxi,110,4426.84,623.34,3176.00
2025-12-21,Credit Card,Koam Taxi Association,3,81.50,16.00,58.00
2025-12-21,Credit Card,Medallion Leasin,78,2681.28,423.23,1784.15
2025-12-21,Credit Card,Setare Inc,1,54.00,9.00,40.50
2025-12-21,Credit Card,Star North Taxi Management Llc,2,90.34,14.09,68.75
2025-12-21,Credit Card,Sun Taxi,340,13325.60,2113.70,9118.50
2025-12-21,Credit Card,Tac - American United Dispatch,1,60.60,10.10,45.00
2025-12-21,Credit Card,Taxicab Insurance Agency  LLC,41,1252.30,213.05,940.25
